nome_arquivo,setor_subpasta,coluna_camara,nivel_camara,posicao_rack,localizacao_formatada,codigo_produto,descricao_produto,categoria,quantidade_estoque,validade,status_observacao
Screenshot_20260824_121502_Dext Mobile SM Novo Atacarejo.jpg,Coluna 9 aéreo\Coluna 9 piso,9,Aéreo,Direita,congelado:C9-N2-D:misto,22711,FGO INT CG NATTO KG PRODUTO SEM IMAGEM,aves,780.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_104157_Dext Mobile SM Novo Atacarejo.jpg,Coluna 9 aéreo,9,Aéreo,Esquerda,congelado:C9-N2-E:misto,38017,MOELA FGO CG SEARA BD 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_111629_Dext Mobile SM Novo Atacarejo.jpg,Coluna 9 aéreo,9,Aéreo,Direita,congelado:C9-N2-D:misto,20440,DIANT BOV C OSSO PC KG,bovino,875.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_112117_Dext Mobile SM Novo Atacarejo.jpg,Coluna 9 aéreo,9,Aéreo,Esquerda,congelado:C9-N2-E:misto,47059,COXIN ASA FGO CG SEARA TEMP LQF 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082715_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,37458,BARRIGA SUINA CG TEMP SAUDALI KG,suino,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_082752_Calculator.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,49270,FRALDINHA SUINA CG TP SUINCO PCT KG,suino,15.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_095652_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,11817,"COXIN ASA FGO CG TEMP MAURICEA500G A 78 683 VACUO CPXI,FHA DAS ASAS RAPARADA",aves,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_095739_Calculator.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,11778,FILE PEITO FGO CG CUB MAURICEA 400G TEMP 4 78 683 QJO 0 HWJIC4' DE PATÊ REAPERADP OHGELADP,aves,34.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_095821_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,97635,683,aves,404.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100006_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,9938,LING FGO GRILL CONG NATTO 600G BACON NATTO,aves,132.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100047_Calculator.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,20746,683,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100201_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,102297,683,aves,273.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100257_Calculator.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,37458,BARRIGA SUINA CG TEMP SAUDALI KG,suino,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100322_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,19320,COSTELINHA SUI TEMP CONG SAUDALI KG,suino,771.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100445_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,52622,PEITO DE FGO FGO FORMOSO BJ IKG,aves,123.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100523_Calculator.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,52626,FILEZINHO SASSAM FRANGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100535_Dext Mobile SM Novo Atacarejo.jpg,Frente piso,15,Piso,Direita,congelado:C15-N1-D:misto,52601,FILE DE PEITO CONG FGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_100627_Calculator.jpg,Frente piso,15,Piso,Esquerda,congelado:C15-N1-E:misto,19320,COSTELINHA SUI TEMP CONG SAUDALI KG,suino,683.0,00/00/00,Pendente de atualização de data
20260824_114047.jpg,Fundo,16,Piso,Direita,congelado:C16-N1-D:misto,PEND-502,20260824_114047.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260824_114051.jpg,Fundo,16,Piso,Esquerda,congelado:C16-N1-E:misto,PEND-503,20260824_114051.JPG,aves,0.0,00/00/00,Pendente de atualização de data
